latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
33.919155,-5.498749,526.0,0,GMT,GMT

time,temperature_2m_mean (°C),precipitation_sum (mm),et0_fao_evapotranspiration (mm),soil_moisture_0_to_100cm_mean (m³/m³),soil_moisture_0_to_7cm_mean (m³/m³)
1993-11-14,16.1,0.00,1.86,0.369,0.463
1993-11-15,15.4,1.10,2.00,0.368,0.458
1993-11-16,13.4,1.50,1.42,0.369,0.470
1993-11-17,11.7,0.00,2.12,0.369,0.456
1993-11-18,12.1,0.00,2.05,0.367,0.445
1993-11-19,11.6,0.00,1.58,0.366,0.438
1993-11-20,9.7,12.00,0.63,0.370,0.450
1993-11-21,8.7,0.00,1.70,0.375,0.454
1993-11-22,9.9,0.50,1.67,0.374,0.449
1993-11-23,9.7,4.60,0.78,0.375,0.464
1993-11-24,9.2,4.30,1.19,0.378,0.480
1993-11-25,8.6,0.00,1.28,0.380,0.473
1993-11-26,10.1,0.00,1.52,0.379,0.460
1993-11-27,9.5,0.10,1.59,0.379,0.453
1993-11-28,9.3,0.00,1.27,0.378,0.447
1993-11-29,10.2,0.00,1.89,0.377,0.439
1993-11-30,10.5,0.10,1.79,0.376,0.432
1993-12-01,10.4,3.70,0.99,0.378,0.460
1993-12-02,10.0,0.00,1.70,0.378,0.452
1993-12-03,11.5,0.00,2.02,0.376,0.439
1993-12-04,11.8,0.00,1.85,0.375,0.430
1993-12-05,10.7,0.00,1.73,0.374,0.424
1993-12-06,10.9,0.00,1.45,0.373,0.419
1993-12-07,9.6,0.00,1.36,0.372,0.415
1993-12-08,9.8,0.00,1.69,0.372,0.411
1993-12-09,10.6,0.00,1.70,0.371,0.407
1993-12-10,11.0,0.00,1.49,0.370,0.403
1993-12-11,11.9,0.00,1.72,0.369,0.399
1993-12-12,12.7,0.00,2.00,0.368,0.394
1993-12-13,13.9,10.70,1.79,0.369,0.414
1993-12-14,9.0,9.80,0.68,0.379,0.489
1993-12-15,7.1,0.40,1.08,0.384,0.471
1993-12-16,6.8,0.00,1.53,0.383,0.457
1993-12-17,7.3,0.00,1.64,0.382,0.447
1993-12-18,7.9,0.00,1.63,0.381,0.440
1993-12-19,8.3,0.00,1.56,0.380,0.434
1993-12-20,9.6,0.00,1.80,0.379,0.427
1993-12-21,8.7,0.00,1.58,0.378,0.422
1993-12-22,9.3,0.00,1.05,0.377,0.420
1993-12-23,8.7,0.00,1.57,0.377,0.416
1993-12-24,8.4,0.20,1.07,0.376,0.415
1993-12-25,9.3,0.00,1.18,0.376,0.414
1993-12-26,9.9,0.00,0.77,0.375,0.415
1993-12-27,9.7,0.90,1.04,0.375,0.422
1993-12-28,10.1,0.10,1.26,0.375,0.424
1993-12-29,10.8,0.00,0.78,0.375,0.419
1993-12-30,10.7,0.00,1.67,0.374,0.414
1993-12-31,11.4,0.00,1.78,0.373,0.408
1994-01-01,12.2,0.00,1.57,0.372,0.403
1994-01-02,11.8,0.00,1.79,0.371,0.398
1994-01-03,12.4,0.00,1.65,0.370,0.393
1994-01-04,11.0,1.80,1.11,0.370,0.393
1994-01-05,8.3,0.00,1.62,0.369,0.396
1994-01-06,6.3,18.50,1.13,0.373,0.417
1994-01-07,5.4,12.70,0.66,0.389,0.488
1994-01-08,7.7,1.60,1.02,0.395,0.485
1994-01-09,7.6,0.00,1.60,0.394,0.470
1994-01-10,9.2,8.20,0.76,0.397,0.485
1994-01-11,9.4,0.40,1.24,0.399,0.481
1994-01-12,9.8,0.00,1.83,0.399,0.467
1994-01-13,11.3,0.00,1.99,0.397,0.457
1994-01-14,11.4,0.00,1.74,0.396,0.449
1994-01-15,10.8,0.00,1.34,0.395,0.444
1994-01-16,7.9,1.40,0.99,0.395,0.449
1994-01-17,6.3,0.10,1.32,0.395,0.449
1994-01-18,5.7,0.20,0.98,0.395,0.446
1994-01-19,5.7,2.40,0.62,0.395,0.453
1994-01-20,7.4,1.20,1.07,0.398,0.467
1994-01-21,5.6,2.80,1.47,0.398,0.466
1994-01-22,6.0,0.00,1.68,0.400,0.469
1994-01-23,6.0,0.00,1.84,0.399,0.453
1994-01-24,5.7,0.00,1.92,0.398,0.443
1994-01-25,6.4,0.00,1.92,0.396,0.435
1994-01-26,6.9,0.00,1.75,0.395,0.430
1994-01-27,10.0,0.00,2.37,0.393,0.424
1994-01-28,9.0,0.00,2.42,0.392,0.416
1994-01-29,9.8,0.00,2.46,0.390,0.409
1994-01-30,10.6,0.00,2.49,0.388,0.402
1994-01-31,10.9,0.00,2.29,0.386,0.396
1994-02-01,11.1,0.00,2.07,0.385,0.391
1994-02-02,11.1,0.00,2.04,0.384,0.387
1994-02-03,10.8,9.70,2.65,0.383,0.392
1994-02-04,4.5,20.80,0.75,0.402,0.508
1994-02-05,4.8,10.60,1.16,0.415,0.509
1994-02-06,9.6,3.30,1.14,0.419,0.496
1994-02-07,10.9,1.50,1.64,0.419,0.482
1994-02-08,7.9,0.90,1.93,0.420,0.483
1994-02-09,8.3,0.00,2.60,0.418,0.466
1994-02-10,9.6,0.00,2.55,0.416,0.454
1994-02-11,9.1,0.00,2.52,0.414,0.445
1994-02-12,9.0,0.00,2.47,0.412,0.437
1994-02-13,10.1,0.00,2.61,0.410,0.430
1994-02-14,8.5,4.50,0.83,0.410,0.441
1994-02-15,10.5,7.50,2.06,0.412,0.467
1994-02-16,7.5,8.80,1.10,0.420,0.478
1994-02-17,8.9,2.60,1.53,0.427,0.485
1994-02-18,8.9,0.00,2.43,0.426,0.472
1994-02-19,9.8,0.00,2.62,0.424,0.461
1994-02-20,10.3,0.00,2.75,0.422,0.451
1994-02-21,12.6,0.00,3.07,0.419,0.442
1994-02-22,12.9,0.00,2.78,0.417,0.433
1994-02-23,12.8,0.00,3.14,0.414,0.424
1994-02-24,12.0,0.00,3.08,0.412,0.416
1994-02-25,14.8,0.00,3.88,0.410,0.408
1994-02-26,13.4,0.60,3.12,0.407,0.399
1994-02-27,11.4,6.80,2.27,0.411,0.461
1994-02-28,9.3,10.60,1.32,0.414,0.477
1994-03-01,8.9,4.40,1.38,0.419,0.481
1994-03-02,10.5,0.00,2.09,0.420,0.471
1994-03-03,11.6,0.00,3.12,0.418,0.454
1994-03-04,12.7,0.00,3.62,0.415,0.439
1994-03-05,12.9,0.20,3.37,0.412,0.428
1994-03-06,13.6,1.10,3.76,0.411,0.433
1994-03-07,14.8,0.00,3.79,0.408,0.419
1994-03-08,14.3,0.00,3.68,0.405,0.407
1994-03-09,13.6,0.00,3.26,0.403,0.399
1994-03-10,13.6,0.20,3.11,0.400,0.393
1994-03-11,13.4,0.00,3.35,0.398,0.388
1994-03-12,12.3,12.70,1.50,0.405,0.464
1994-03-13,12.9,0.00,3.58,0.407,0.452
1994-03-14,13.3,0.00,3.86,0.404,0.431
1994-03-15,13.5,0.00,3.97,0.401,0.416
1994-03-16,13.3,0.00,3.92,0.399,0.404
1994-03-17,13.8,0.00,4.08,0.396,0.392
1994-03-18,14.3,0.00,3.97,0.393,0.381
1994-03-19,15.9,0.00,3.92,0.390,0.371
1994-03-20,14.2,0.00,3.66,0.387,0.364
1994-03-21,12.3,0.00,3.08,0.386,0.358
1994-03-22,12.4,0.00,3.70,0.384,0.353
1994-03-23,15.3,0.60,4.22,0.381,0.348
1994-03-24,16.7,0.80,4.54,0.380,0.348
1994-03-25,14.2,1.60,3.26,0.378,0.351
1994-03-26,14.0,0.00,3.29,0.378,0.361
1994-03-27,13.4,0.00,3.50,0.376,0.355
1994-03-28,12.8,0.00,3.14,0.374,0.348
1994-03-29,15.5,0.00,3.89,0.373,0.342
1994-03-30,17.7,0.20,4.33,0.371,0.335
1994-03-31,16.8,0.00,4.16,0.369,0.330
1994-04-01,14.6,0.00,3.82,0.367,0.325
1994-04-02,12.7,0.20,3.54,0.365,0.324
1994-04-03,10.9,0.00,3.86,0.364,0.320
1994-04-04,12.5,0.00,4.20,0.362,0.315
1994-04-05,13.1,0.00,4.17,0.360,0.310
1994-04-06,13.5,0.00,4.41,0.359,0.306
1994-04-07,13.3,0.00,4.41,0.357,0.302
1994-04-08,13.7,0.00,4.42,0.355,0.298
1994-04-09,15.0,0.00,4.68,0.353,0.295
1994-04-10,13.3,0.00,4.24,0.352,0.292
1994-04-11,13.2,0.40,2.31,0.351,0.294
1994-04-12,15.9,0.00,5.15,0.350,0.294
1994-04-13,14.0,7.40,2.44,0.352,0.338
1994-04-14,12.0,7.80,1.79,0.359,0.422
1994-04-15,11.3,7.50,2.37,0.364,0.456
1994-04-16,11.3,0.00,3.42,0.366,0.436
1994-04-17,10.7,0.00,4.22,0.364,0.409
1994-04-18,10.1,0.00,3.06,0.362,0.391
1994-04-19,10.8,0.30,2.90,0.361,0.383
1994-04-20,10.2,6.70,2.77,0.361,0.405
1994-04-21,11.5,0.10,3.02,0.365,0.437
1994-04-22,13.3,0.00,4.18,0.363,0.411
1994-04-23,13.6,2.00,3.58,0.361,0.396
1994-04-24,12.3,2.60,2.24,0.362,0.412
1994-04-25,12.0,0.00,4.44,0.362,0.407
1994-04-26,15.5,0.00,5.27,0.359,0.387
1994-04-27,18.8,0.00,5.90,0.356,0.369
1994-04-28,19.2,0.00,6.49,0.353,0.352
1994-04-29,19.4,0.00,7.19,0.350,0.338
1994-04-30,19.7,0.00,7.48,0.347,0.325
1994-05-01,20.5,0.00,6.39,0.344,0.315
1994-05-02,22.5,0.00,6.22,0.342,0.306
1994-05-03,20.1,0.00,4.99,0.339,0.300
1994-05-04,15.8,0.40,2.84,0.338,0.300
1994-05-05,18.2,0.00,4.95,0.338,0.305
1994-05-06,19.3,1.20,5.08,0.336,0.303
1994-05-07,17.2,0.50,2.86,0.336,0.309
1994-05-08,15.4,0.00,4.56,0.335,0.310
1994-05-09,14.5,0.00,4.85,0.334,0.305
1994-05-10,16.3,0.00,4.82,0.332,0.300
1994-05-11,13.5,0.40,2.74,0.332,0.302
1994-05-12,14.4,0.00,4.53,0.331,0.301
1994-05-13,13.2,1.40,2.89,0.331,0.302
1994-05-14,14.7,0.00,4.16,0.330,0.304
1994-05-15,15.9,0.00,4.70,0.329,0.300
1994-05-16,14.9,5.40,2.57,0.331,0.338
1994-05-17,13.3,3.70,3.34,0.333,0.374
1994-05-18,14.3,0.50,4.45,0.334,0.387
1994-05-19,15.4,0.00,5.20,0.332,0.369
1994-05-20,16.8,0.00,5.31,0.331,0.353
1994-05-21,18.9,0.00,5.29,0.329,0.340
1994-05-22,18.5,0.00,4.69,0.327,0.329
1994-05-23,18.9,0.20,3.03,0.326,0.324
1994-05-24,19.9,0.00,4.81,0.325,0.319
1994-05-25,20.7,0.00,5.23,0.324,0.311
1994-05-26,22.3,0.00,4.76,0.323,0.306
1994-05-27,21.1,0.40,4.88,0.322,0.303
1994-05-28,21.6,0.00,5.77,0.320,0.298
1994-05-29,22.4,0.00,5.59,0.319,0.293
1994-05-30,21.8,0.00,4.97,0.318,0.290
1994-05-31,23.1,0.00,5.61,0.317,0.286
1994-06-01,21.0,0.60,5.28,0.316,0.286
1994-06-02,17.9,0.00,5.21,0.316,0.295
1994-06-03,19.1,0.00,5.43,0.315,0.291
1994-06-04,21.9,0.00,5.83,0.314,0.288
1994-06-05,25.1,0.00,5.79,0.313,0.284
1994-06-06,28.0,0.10,6.58,0.312,0.282
1994-06-07,25.2,0.00,6.04,0.311,0.280
1994-06-08,23.6,0.00,5.64,0.310,0.277
1994-06-09,25.5,0.00,6.19,0.309,0.275
1994-06-10,26.7,1.60,6.51,0.308,0.280
1994-06-11,25.0,0.00,6.05,0.308,0.289
1994-06-12,23.2,0.00,5.79,0.307,0.286
1994-06-13,23.1,0.00,6.31,0.306,0.283
1994-06-14,22.3,0.00,6.05,0.305,0.280
1994-06-15,20.3,0.00,4.71,0.305,0.278
1994-06-16,19.7,0.00,3.89,0.304,0.277
1994-06-17,19.5,0.00,4.46,0.304,0.276
1994-06-18,20.1,0.00,5.53,0.303,0.275
1994-06-19,20.8,0.00,5.84,0.303,0.274
1994-06-20,20.9,0.00,5.91,0.302,0.273
1994-06-21,21.4,0.00,6.40,0.302,0.271
1994-06-22,26.5,0.00,8.89,0.301,0.270
1994-06-23,24.8,0.00,6.37,0.300,0.269
1994-06-24,22.7,0.00,5.79,0.300,0.268
1994-06-25,20.5,0.00,5.14,0.299,0.268
1994-06-26,21.5,0.00,6.09,0.299,0.268
1994-06-27,25.3,0.00,6.38,0.298,0.267
1994-06-28,26.8,0.00,6.62,0.297,0.266
1994-06-29,28.0,0.00,6.77,0.297,0.266
1994-06-30,27.2,0.00,6.34,0.296,0.265
1994-07-01,27.7,0.00,6.27,0.296,0.265
1994-07-02,28.3,0.00,5.78,0.295,0.265
1994-07-03,30.7,0.80,6.89,0.295,0.267
1994-07-04,30.1,0.00,6.99,0.295,0.270
1994-07-05,30.2,0.80,6.84,0.294,0.272
1994-07-06,30.2,0.00,7.24,0.294,0.275
1994-07-07,29.2,0.00,7.04,0.293,0.272
1994-07-08,27.8,0.00,6.74,0.293,0.271
1994-07-09,28.5,0.00,6.57,0.292,0.270
1994-07-10,31.2,0.40,6.83,0.292,0.270
1994-07-11,32.3,0.00,8.14,0.291,0.270
1994-07-12,28.0,0.00,6.67,0.291,0.269
1994-07-13,27.3,0.00,6.37,0.290,0.268
1994-07-14,27.5,0.00,4.24,0.290,0.267
1994-07-15,28.9,0.00,7.86,0.290,0.267
1994-07-16,24.6,0.00,5.88,0.290,0.267
1994-07-17,25.9,0.00,6.16,0.289,0.266
1994-07-18,28.4,0.00,6.63,0.289,0.266
1994-07-19,29.3,0.00,6.78,0.289,0.265
1994-07-20,28.9,0.00,6.68,0.288,0.265
1994-07-21,28.2,0.00,6.45,0.288,0.265
1994-07-22,28.0,0.00,6.29,0.288,0.265
1994-07-23,27.8,0.00,6.42,0.287,0.265
1994-07-24,26.3,0.00,6.44,0.287,0.264
1994-07-25,23.8,0.00,5.98,0.287,0.264
1994-07-26,24.1,0.00,5.95,0.287,0.264
1994-07-27,24.9,0.00,6.00,0.287,0.264
1994-07-28,25.3,0.00,5.86,0.286,0.264
1994-07-29,25.0,0.00,5.63,0.286,0.264
1994-07-30,23.8,0.00,5.41,0.286,0.264
1994-07-31,20.8,0.00,4.27,0.286,0.266
1994-08-01,21.4,0.00,5.37,0.286,0.267
1994-08-02,23.2,0.00,5.72,0.286,0.266
1994-08-03,25.0,0.00,5.86,0.285,0.266
1994-08-04,25.2,0.00,5.61,0.285,0.266
1994-08-05,26.8,0.00,5.06,0.285,0.265
1994-08-06,28.2,0.00,5.14,0.285,0.266
1994-08-07,28.7,0.00,6.14,0.284,0.266
1994-08-08,28.4,0.00,6.18,0.284,0.266
1994-08-09,25.0,0.00,5.90,0.284,0.265
1994-08-10,22.4,0.00,5.37,0.284,0.265
1994-08-11,24.3,0.00,5.49,0.284,0.265
1994-08-12,25.8,0.00,5.64,0.284,0.265
1994-08-13,25.5,0.00,5.48,0.284,0.265
1994-08-14,24.0,0.00,5.49,0.284,0.265
1994-08-15,25.7,0.10,5.58,0.284,0.264
1994-08-16,26.6,0.00,5.58,0.284,0.264
1994-08-17,27.8,0.00,5.43,0.283,0.264
1994-08-18,29.5,1.20,5.88,0.283,0.268
1994-08-19,30.6,0.00,6.22,0.283,0.274
1994-08-20,27.7,0.00,5.99,0.283,0.272
1994-08-21,25.5,0.00,5.32,0.283,0.271
1994-08-22,25.1,0.00,5.21,0.283,0.270
1994-08-23,25.6,0.00,5.41,0.283,0.269
1994-08-24,23.8,0.00,5.67,0.282,0.268
1994-08-25,22.1,0.00,5.40,0.282,0.268
1994-08-26,25.4,0.00,5.70,0.282,0.267
1994-08-27,27.3,0.00,5.68,0.282,0.267
1994-08-28,27.1,0.00,5.48,0.282,0.266
1994-08-29,25.5,0.00,5.37,0.282,0.266
1994-08-30,22.7,0.00,4.90,0.282,0.266
1994-08-31,21.5,0.00,4.51,0.281,0.266
1994-09-01,22.4,0.00,4.88,0.281,0.266
1994-09-02,24.4,0.00,5.34,0.281,0.265
1994-09-03,24.2,0.00,5.63,0.281,0.265
1994-09-04,22.3,0.00,5.32,0.281,0.265
1994-09-05,23.7,0.00,6.37,0.281,0.265
1994-09-06,26.1,0.00,6.04,0.281,0.264
1994-09-07,24.3,0.00,5.38,0.281,0.264
1994-09-08,21.9,0.00,4.70,0.281,0.264
1994-09-09,21.5,0.00,5.02,0.281,0.264
1994-09-10,22.1,0.00,5.05,0.281,0.264
1994-09-11,23.4,0.00,4.98,0.281,0.264
1994-09-12,23.7,0.00,4.98,0.281,0.264
1994-09-13,21.8,0.00,4.77,0.281,0.264
1994-09-14,19.0,0.00,4.47,0.281,0.264
1994-09-15,18.7,0.00,4.66,0.281,0.264
1994-09-16,19.4,0.00,4.68,0.281,0.264
1994-09-17,20.2,0.00,4.56,0.281,0.264
1994-09-18,22.3,0.00,5.47,0.281,0.264
1994-09-19,24.4,0.00,5.47,0.281,0.264
1994-09-20,24.0,0.00,5.13,0.281,0.264
1994-09-21,20.2,0.00,4.59,0.280,0.264
1994-09-22,15.7,4.30,2.94,0.280,0.269
1994-09-23,15.3,0.60,3.12,0.283,0.314
1994-09-24,16.1,0.00,4.01,0.283,0.309
1994-09-25,17.0,0.00,3.95,0.283,0.304
1994-09-26,16.9,0.00,3.89,0.282,0.299
1994-09-27,16.4,0.00,3.72,0.282,0.295
1994-09-28,16.1,5.90,2.48,0.285,0.337
1994-09-29,16.3,3.70,2.37,0.287,0.366
1994-09-30,15.0,6.90,2.03,0.291,0.409
1994-10-01,15.8,0.00,3.48,0.293,0.409
1994-10-02,16.3,0.00,3.58,0.292,0.386
1994-10-03,17.2,0.00,3.57,0.291,0.370
1994-10-04,17.3,0.00,3.64,0.290,0.357
1994-10-05,18.2,0.00,3.26,0.289,0.347
1994-10-06,17.7,5.80,3.05,0.292,0.388
1994-10-07,19.1,0.00,3.34,0.293,0.388
1994-10-08,19.6,0.90,3.27,0.292,0.378
1994-10-09,18.7,7.30,2.12,0.294,0.399
1994-10-10,17.9,0.30,2.97,0.299,0.433
1994-10-11,18.9,0.00,3.33,0.298,0.404
1994-10-12,19.9,0.00,3.53,0.297,0.384
1994-10-13,20.2,0.00,3.28,0.296,0.369
1994-10-14,20.6,0.00,3.10,0.295,0.357
1994-10-15,19.0,0.00,2.44,0.294,0.348
1994-10-16,17.8,0.40,2.53,0.294,0.345
1994-10-17,17.2,0.20,2.49,0.293,0.346
1994-10-18,16.0,4.20,1.75,0.295,0.370
1994-10-19,16.2,5.10,1.53,0.298,0.405
1994-10-20,15.6,5.30,2.23,0.305,0.455
1994-10-21,16.0,2.00,2.49,0.307,0.445
1994-10-22,16.3,0.00,3.11,0.306,0.415
1994-10-23,17.3,0.00,2.80,0.305,0.397
1994-10-24,17.7,0.00,2.40,0.304,0.386
1994-10-25,17.8,0.00,3.07,0.302,0.375
1994-10-26,19.2,0.60,2.89,0.301,0.365
1994-10-27,16.9,3.30,1.20,0.302,0.375
1994-10-28,16.2,7.50,1.91,0.305,0.423
1994-10-29,16.1,0.50,1.88,0.311,0.452
1994-10-30,17.3,0.00,2.96,0.310,0.421
1994-10-31,17.2,0.10,2.59,0.309,0.404
1994-11-01,16.6,1.90,2.21,0.310,0.420
1994-11-02,16.0,0.00,2.43,0.309,0.406
1994-11-03,16.0,0.60,2.21,0.308,0.396
1994-11-04,13.0,26.70,0.49,0.317,0.457
1994-11-05,12.1,0.00,1.97,0.329,0.470
1994-11-06,12.0,0.00,2.39,0.328,0.448
1994-11-07,13.1,0.00,2.43,0.327,0.434
1994-11-08,14.0,0.00,2.40,0.325,0.423
1994-11-09,15.8,0.40,2.40,0.324,0.414
1994-11-10,17.0,0.40,1.61,0.323,0.411
1994-11-11,16.0,0.00,2.31,0.322,0.405
1994-11-12,15.1,0.00,1.83,0.321,0.399
1994-11-13,14.1,0.00,1.93,0.320,0.395
1994-11-14,14.8,0.00,2.99,0.319,0.388
1994-11-15,15.2,0.00,2.66,0.317,0.380
1994-11-16,15.1,0.00,2.41,0.317,0.373
1994-11-17,13.6,0.00,2.03,0.315,0.367
1994-11-18,13.3,0.00,2.24,0.314,0.363
1994-11-19,14.2,0.00,2.31,0.313,0.358
1994-11-20,15.1,0.00,2.31,0.312,0.352
1994-11-21,14.8,0.00,2.35,0.311,0.347
1994-11-22,15.0,0.00,2.35,0.310,0.342
1994-11-23,14.6,0.00,2.66,0.309,0.337
1994-11-24,14.7,0.00,2.58,0.308,0.332
1994-11-25,14.5,0.00,2.26,0.307,0.327
1994-11-26,13.5,0.00,2.16,0.306,0.324
1994-11-27,12.8,0.00,2.15,0.305,0.320
1994-11-28,13.1,0.00,2.20,0.304,0.317
1994-11-29,13.9,0.00,1.68,0.304,0.315
1994-11-30,14.4,0.00,2.52,0.303,0.313
1994-12-01,14.3,0.00,2.34,0.302,0.310
1994-12-02,14.2,0.00,2.28,0.302,0.307
1994-12-03,13.9,0.00,2.00,0.301,0.305
1994-12-04,13.8,0.00,2.06,0.301,0.304
1994-12-05,12.8,0.00,1.89,0.300,0.302
1994-12-06,12.8,0.00,1.95,0.299,0.300
1994-12-07,12.3,0.00,1.63,0.299,0.299
1994-12-08,11.7,0.00,1.91,0.298,0.298
1994-12-09,11.5,0.00,1.73,0.298,0.297
1994-12-10,10.5,0.00,1.89,0.297,0.296
1994-12-11,12.5,0.00,2.70,0.297,0.294
1994-12-12,12.5,0.00,2.26,0.297,0.293
1994-12-13,11.0,0.00,1.90,0.296,0.291
1994-12-14,10.2,0.00,1.88,0.296,0.290
1994-12-15,9.5,0.00,1.79,0.296,0.290
1994-12-16,9.3,0.00,1.73,0.295,0.289
1994-12-17,10.3,0.80,1.60,0.295,0.291
1994-12-18,9.5,0.00,1.80,0.295,0.293
1994-12-19,9.4,0.70,1.36,0.295,0.293
1994-12-20,8.7,0.00,1.69,0.295,0.300
1994-12-21,6.9,0.00,1.76,0.295,0.298
1994-12-22,7.0,0.00,1.71,0.295,0.297
1994-12-23,8.9,1.40,1.09,0.295,0.301
1994-12-24,7.4,0.00,1.43,0.296,0.310
1994-12-25,6.3,0.00,1.65,0.295,0.309
1994-12-26,6.6,0.00,1.69,0.295,0.307
1994-12-27,6.8,0.00,1.68,0.294,0.305
1994-12-28,9.1,0.00,1.76,0.294,0.303
1994-12-29,11.4,0.00,1.73,0.294,0.301
1994-12-30,11.7,0.00,1.86,0.293,0.299
1994-12-31,12.4,0.00,1.93,0.293,0.297
1995-01-01,14.0,0.60,2.28,0.293,0.296
1995-01-02,11.5,4.80,1.56,0.297,0.354
1995-01-03,9.0,0.00,1.73,0.297,0.356
1995-01-04,7.3,0.00,1.75,0.296,0.350
1995-01-05,7.8,0.00,1.22,0.296,0.345
1995-01-06,9.2,0.00,1.25,0.296,0.342
1995-01-07,8.7,0.40,1.67,0.296,0.346
1995-01-08,5.2,0.00,1.72,0.296,0.344
1995-01-09,5.8,0.00,1.83,0.296,0.339
1995-01-10,6.1,0.00,1.74,0.295,0.334
1995-01-11,7.2,0.00,1.89,0.295,0.330
1995-01-12,7.4,0.00,1.87,0.294,0.326
1995-01-13,8.4,0.00,2.48,0.294,0.323
1995-01-14,8.9,0.00,2.67,0.294,0.318
1995-01-15,9.0,0.00,2.13,0.293,0.314
1995-01-16,8.6,0.00,2.00,0.292,0.311
1995-01-17,9.0,0.00,2.02,0.292,0.308
1995-01-18,10.8,5.10,1.93,0.292,0.311
1995-01-19,12.3,1.70,1.29,0.295,0.361
1995-01-20,12.6,0.30,1.52,0.296,0.363
1995-01-21,11.4,0.00,1.71,0.296,0.361
1995-01-22,10.3,0.00,2.13,0.295,0.354
1995-01-23,9.9,0.00,2.08,0.295,0.347
1995-01-24,9.2,0.00,2.15,0.294,0.342
1995-01-25,9.8,0.00,2.27,0.294,0.336
1995-01-26,9.3,0.00,1.97,0.293,0.331
1995-01-27,9.7,0.00,2.18,0.293,0.326
1995-01-28,9.6,0.00,1.93,0.293,0.323
1995-01-29,10.2,0.00,2.29,0.292,0.319
1995-01-30,10.6,0.00,2.25,0.292,0.315
1995-01-31,11.5,0.00,2.44,0.292,0.312
1995-02-01,12.9,0.00,2.81,0.291,0.308
1995-02-02,12.1,0.00,2.18,0.291,0.304
1995-02-03,11.2,0.00,2.81,0.290,0.302
1995-02-04,13.1,0.00,2.88,0.289,0.298
1995-02-05,13.2,0.00,2.89,0.289,0.295
1995-02-06,12.1,0.00,2.76,0.289,0.292
1995-02-07,12.0,0.00,2.64,0.288,0.290
1995-02-08,10.8,0.00,2.85,0.288,0.288
1995-02-09,11.0,0.00,2.71,0.288,0.286
1995-02-10,7.1,24.30,0.52,0.296,0.396
1995-02-11,8.5,7.30,1.05,0.313,0.473
1995-02-12,10.2,0.00,2.55,0.313,0.430
1995-02-13,11.4,0.00,2.45,0.312,0.410
1995-02-14,12.2,0.00,2.58,0.310,0.396
1995-02-15,12.4,0.00,2.79,0.309,0.384
1995-02-16,13.9,0.00,2.60,0.308,0.375
1995-02-17,14.0,0.00,2.79,0.307,0.366
1995-02-18,13.0,0.00,2.34,0.306,0.360
1995-02-19,14.5,0.00,2.96,0.305,0.353
1995-02-20,17.2,0.00,3.64,0.304,0.345
1995-02-21,15.5,0.00,3.19,0.302,0.337
1995-02-22,11.7,0.00,2.19,0.302,0.334
1995-02-23,10.2,0.00,2.71,0.301,0.330
1995-02-24,10.4,0.00,2.96,0.300,0.325
1995-02-25,12.1,0.00,3.17,0.299,0.320
1995-02-26,8.6,6.40,0.75,0.301,0.354
1995-02-27,5.5,3.90,2.10,0.306,0.419
1995-02-28,6.1,0.90,2.11,0.307,0.420
1995-03-01,7.4,6.70,0.97,0.313,0.457
1995-03-02,10.2,0.00,2.60,0.314,0.433
1995-03-03,9.5,0.00,2.17,0.312,0.412
1995-03-04,8.9,1.80,1.58,0.312,0.410
1995-03-05,9.6,0.00,1.34,0.312,0.405
1995-03-06,11.8,1.10,2.17,0.311,0.401
1995-03-07,11.2,0.00,2.67,0.311,0.394
1995-03-08,12.2,0.00,3.35,0.310,0.382
1995-03-09,14.2,0.60,3.60,0.309,0.374
1995-03-10,12.2,8.00,1.81,0.309,0.389
1995-03-11,8.5,14.10,1.29,0.322,0.488
1995-03-12,8.9,6.90,1.03,0.329,0.479
1995-03-13,10.6,0.00,3.17,0.331,0.460
1995-03-14,10.9,1.50,2.28,0.330,0.449
1995-03-15,11.5,0.00,3.17,0.330,0.446
1995-03-16,11.1,0.50,2.33,0.329,0.433
1995-03-17,11.6,0.00,3.40,0.327,0.424
1995-03-18,13.1,0.00,3.81,0.325,0.410
1995-03-19,15.5,0.00,4.16,0.323,0.395
1995-03-20,15.0,0.00,4.13,0.320,0.381
1995-03-21,16.4,0.00,4.10,0.318,0.369
1995-03-22,17.2,0.60,4.35,0.316,0.362
1995-03-23,17.1,0.00,4.46,0.314,0.355
1995-03-24,17.8,0.00,4.56,0.312,0.346
1995-03-25,17.2,0.70,3.96,0.311,0.342
1995-03-26,16.0,1.60,3.67,0.311,0.351
1995-03-27,16.1,0.00,4.20,0.310,0.357
1995-03-28,16.6,0.00,4.70,0.309,0.345
1995-03-29,18.5,0.00,5.04,0.307,0.333
1995-03-30,16.8,0.30,3.17,0.305,0.327
1995-03-31,14.7,0.50,4.60,0.304,0.323
1995-04-01,16.4,0.00,5.74,0.303,0.316
1995-04-02,15.5,0.00,4.31,0.301,0.309
1995-04-03,15.7,0.10,4.35,0.300,0.304
1995-04-04,15.9,1.00,3.47,0.300,0.312
1995-04-05,15.5,2.20,3.25,0.301,0.326
1995-04-06,17.1,0.00,5.15,0.301,0.342
1995-04-07,17.8,0.00,5.18,0.299,0.329
1995-04-08,19.4,0.00,5.76,0.298,0.318
1995-04-09,19.8,0.00,5.26,0.296,0.309
