latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
30.896309,-6.9230957,1112.0,0,GMT,GMT

time,temperature_2m_mean (°C),precipitation_sum (mm),soil_moisture_0_to_100cm_mean (m³/m³),soil_moisture_0_to_7cm_mean (m³/m³),et0_fao_evapotranspiration (mm)
1990-09-15,25.5,0.00,0.151,0.059,6.30
1990-09-16,23.8,0.00,0.151,0.061,4.64
1990-09-17,21.6,0.00,0.151,0.066,4.53
1990-09-18,21.5,1.00,0.152,0.079,4.69
1990-09-19,22.4,0.20,0.153,0.087,5.72
1990-09-20,22.0,0.10,0.152,0.081,4.86
1990-09-21,22.0,1.50,0.152,0.078,4.75
1990-09-22,23.9,0.00,0.152,0.073,5.44
1990-09-23,25.7,0.00,0.151,0.064,6.58
1990-09-24,23.3,0.00,0.150,0.060,5.25
1990-09-25,22.6,0.00,0.150,0.059,6.29
1990-09-26,20.6,0.40,0.150,0.060,3.25
1990-09-27,23.6,0.00,0.150,0.060,4.88
1990-09-28,24.2,0.00,0.150,0.059,6.07
1990-09-29,25.2,0.00,0.150,0.058,5.86
1990-09-30,24.6,0.40,0.150,0.061,5.16
1990-10-01,23.4,0.20,0.151,0.066,5.51
1990-10-02,24.0,0.10,0.151,0.065,5.58
1990-10-03,22.3,0.00,0.150,0.060,5.27
1990-10-04,21.6,0.00,0.150,0.058,5.13
1990-10-05,21.9,0.00,0.150,0.058,6.06
1990-10-06,22.6,0.00,0.150,0.058,4.74
1990-10-07,23.2,0.00,0.150,0.058,5.52
1990-10-08,19.1,0.00,0.150,0.058,5.80
1990-10-09,18.3,0.00,0.150,0.057,4.56
1990-10-10,19.3,0.00,0.149,0.057,4.49
1990-10-11,19.8,0.00,0.149,0.057,4.87
1990-10-12,19.6,0.00,0.149,0.057,5.05
1990-10-13,19.0,0.00,0.149,0.058,4.04
1990-10-14,21.0,0.00,0.149,0.058,4.23
1990-10-15,20.1,0.00,0.149,0.059,3.14
1990-10-16,19.4,0.00,0.149,0.059,4.14
1990-10-17,20.0,0.00,0.149,0.061,4.85
1990-10-18,18.8,0.00,0.149,0.059,4.73
1990-10-19,18.9,0.00,0.149,0.058,4.28
1990-10-20,18.9,0.00,0.149,0.058,4.85
1990-10-21,18.3,0.00,0.149,0.057,5.48
1990-10-22,16.4,0.00,0.149,0.057,4.03
1990-10-23,16.2,0.00,0.149,0.057,3.90
1990-10-24,16.8,0.00,0.149,0.057,4.11
1990-10-25,17.5,0.00,0.149,0.057,4.20
1990-10-26,17.9,0.00,0.149,0.057,4.24
1990-10-27,16.5,0.00,0.149,0.057,3.33
1990-10-28,17.5,0.00,0.149,0.057,4.26
1990-10-29,19.2,0.00,0.149,0.057,4.22
1990-10-30,19.9,0.00,0.149,0.057,4.68
1990-10-31,18.7,0.00,0.149,0.057,3.95
1990-11-01,18.2,0.00,0.149,0.057,4.13
1990-11-02,18.2,0.00,0.149,0.057,3.19
1990-11-03,17.0,0.00,0.149,0.057,3.52
1990-11-04,16.1,0.20,0.148,0.060,3.16
1990-11-05,16.0,0.00,0.149,0.066,3.21
1990-11-06,16.3,0.00,0.149,0.063,1.97
1990-11-07,16.4,0.10,0.149,0.067,2.31
1990-11-08,17.1,0.00,0.149,0.068,3.26
1990-11-09,16.5,0.00,0.149,0.064,3.16
1990-11-10,17.3,0.00,0.148,0.061,3.22
1990-11-11,17.3,0.00,0.148,0.060,3.36
1990-11-12,15.7,0.00,0.148,0.059,3.27
1990-11-13,17.0,0.00,0.148,0.058,3.35
1990-11-14,16.8,0.00,0.148,0.058,3.35
1990-11-15,17.0,0.00,0.148,0.058,3.31
1990-11-16,16.3,0.00,0.148,0.058,3.99
1990-11-17,15.0,0.00,0.148,0.057,3.43
1990-11-18,16.0,0.00,0.148,0.057,3.09
1990-11-19,14.1,0.00,0.148,0.057,3.38
1990-11-20,13.2,0.00,0.148,0.057,2.79
1990-11-21,12.6,0.00,0.148,0.057,3.11
