date,precip_sum,temp_mean,et0,soil_0_7cm,soil_0_100cm,ratio_p_et0,precip_sum_lag1,precip_sum_lag2,precip_sum_lag3,precip_sum_lag6,precip_sum_lag12,temp_mean_lag1,temp_mean_lag2,temp_mean_lag3,temp_mean_lag6,temp_mean_lag12,et0_lag1,et0_lag2,et0_lag3,et0_lag6,et0_lag12,soil_0_7cm_lag1,soil_0_7cm_lag2,soil_0_7cm_lag3,soil_0_7cm_lag6,soil_0_7cm_lag12,soil_0_100cm_lag1,soil_0_100cm_lag2,soil_0_100cm_lag3,soil_0_100cm_lag6,soil_0_100cm_lag12,ratio_p_et0_lag1,ratio_p_et0_lag2,ratio_p_et0_lag3,ratio_p_et0_lag6,ratio_p_et0_lag12,precip_sum_roll3,precip_sum_roll6,precip_sum_roll12,temp_mean_roll3,temp_mean_roll6,temp_mean_roll12,et0_roll3,et0_roll6,et0_roll12,ratio_p_et0_roll3,ratio_p_et0_roll6,ratio_p_et0_roll12,ville_Agadir,ville_Fes,ville_Marrakech,ville_Ouarzazate,ville_Rabat,ville_casa,ville_errachidia,ville_meknes,ville_ouajda,month_sin,month_cos,target_H3,target_H6,target_H12,SPI_3,SPI_6,SPI_12
1991-02-01,2.2095402097286225,-1.110357695878688,-1.3188589888069326,1.3761598030294266,0.7213862013748462,2.8329855975387352,-0.2696674280595893,1.6246469308938567,0.5649250644709826,-0.7517797933168979,-0.715165403306326,-1.1511138013166788,-0.8130823330694413,-0.3332742523642017,1.1808971100005012,-0.6833065841964988,-1.327914891651609,-1.4576888359231759,-1.109446704795285,0.8642919709026482,-1.0493876758670773,0.6249620149523871,1.2909255775610993,-0.011559402326309679,-0.7314815790705048,0.6890757995504927,0.2635618173878632,0.2279031356403671,-0.5636006480228487,-0.6241069033337947,1.3112588299546946,-0.04096695537059523,2.6171284803211043,0.6422161470377166,-0.6033978419105,-0.5652415478401333,1.5923157583906982,1.062065594361335,0.7838031403052165,-1.138438624161333,-0.5769069541717723,-0.11993890317593552,-1.5052439195353073,-1.4549490577324025,-1.121054420643138,2.3353352247250516,1.5465544462244876,0.9302487500813849,False,False,False,False,True,False,False,False,False,0.8660254037844386,0.5000000000000001,1.0,2.0,1.0,0.5653435970127824,0.058974537233052265,0.3965091593450359
1991-02-01,1.9015549970105958,-1.4914383474279709,-1.1355377184272482,0.9261084939576787,-0.15821049252879305,1.9808717897339836,-0.7112529478295765,0.20843639189241064,-0.4811497036856912,-0.5764927797697146,-0.7555461512375933,-1.5348729082926016,-1.3157686676896725,-0.6139078722574458,1.6641675920418748,-0.6396943871961934,-1.0878327281877567,-1.3153254611659235,-0.9370372147528173,1.3218934577933952,-0.556751732927311,-0.10225398161546612,0.5468433105562881,-0.21211801488563978,-0.5299863536669153,-0.19277051805801726,-0.5220664642969529,-0.4558975054501131,-0.6961499428451442,-0.7351799525789465,-0.5009566092939346,-0.56778721925269,0.5035055201305283,-0.3801602977035387,-0.5496711527016147,-0.6012615214273348,0.6242776552919448,-0.0388970456608482,-0.1859635997011171,-1.6077843053658702,-1.0305255523425303,-0.3691367831468234,-1.297747987515315,-1.1654785568681996,-0.19469822970107167,0.8254318251610665,0.15508552254165694,-0.28016842896912986,False,False,True,False,False,False,False,False,False,0.8660254037844386,0.5000000000000001,2.0,2.0,0.0,0.8153437168136854,-0.04714387766034746,0.2130579957587888
1991-02-01,1.7083642726692876,-0.6203968581724676,-0.8994199221782143,-0.2238563868686041,0.0038432826041928654,1.3818218303438161,-0.6497663564691986,1.647037611352377,-0.6168567006357463,-0.734816533941364,-0.7555461512375933,-0.6853133662671413,-0.43404279826449843,0.04611115822706324,1.393946039025437,-0.1127634590555186,-1.0028608564507409,-1.1537237925225559,-0.8875679668128956,0.9690750175405615,-0.5213801789885554,-0.5551099883901742,0.04691303741243045,-1.0833468624797213,-1.163411612586656,-0.93349740452046,-0.05907893901263762,-0.23385879153280184,-0.648578570163523,-0.5355646861419304,0.2385612669364155,-0.5168339481704639,1.7662670085121817,-0.4959630566875011,-0.5976332991119282,-0.6012615214273348,1.2083523247326655,0.20214211221383074,-0.20233557617843279,-0.6441984761083714,-0.06454125451104249,1.3297208955678979,-1.1207582579360866,-1.0571903351395544,-0.49566705394575367,1.1354436383598907,0.27818794761088805,-0.2564128832386392,True,False,False,False,False,False,False,False,False,0.8660254037844386,0.5000000000000001,1.0,1.0,1.0,0.6971322258373633,0.11641866292753161,0.270341178808597
1991-02-01,-0.23754229859461173,-1.563825723938902,-0.8601891703169618,-0.7550007177212328,-0.7331980850460982,-0.20182391329439525,-0.7447910885716008,-0.13582032015734807,-0.6762285118013953,-0.689581175606607,-0.7555461512375933,-1.7750596911396976,-1.6003182899720156,-0.5547683817829254,2.050352486173151,-0.906744415403542,-1.0497418891332324,-1.2475333779481845,-0.7318314455205496,1.876584131254237,-0.5748956906471907,-0.8661953311477558,-0.5444052467225703,-1.0811122261280854,-1.1120235685239959,-0.8893600505237111,-0.7325866176226744,-0.7333476506282043,-0.7969849892130254,-0.7478288407492131,-0.4361716701962817,-0.5993433549224811,0.05893800811005067,-0.5492582485513261,-0.5868797011442675,-0.6012615214273348,-0.5000973507620337,-0.9322077084599131,-1.2103035946318366,-1.828928010155075,-0.9060007328249918,1.2062146957328785,-1.1579838882272382,-0.5706773853044856,1.5964817223183125,-0.32140431269030234,-0.6976089514698384,-1.1360128244068846,False,False,False,False,False,False,True,False,False,0.8660254037844386,0.5000000000000001,2.0,2.0,1.0,0.5829842571977425,-0.5331506190622791,-0.26614751116018337
1991-02-01,2.033148678808298,-0.999084538597422,-1.2387475936510106,1.0443068098375592,0.00037689169225743494,2.378803957586718,-0.607843680541668,0.6982325269225548,-0.06837425462927406,-0.7517797933168979,-0.7468931338237502,-1.0156376608793278,-0.70995334283049,-0.2490283744240826,1.1183308422362161,-0.590705343990371,-1.2154736648271962,-1.4007068416509678,-1.0564962875558874,0.8688716495144451,-0.9977048872104501,0.32980899443673045,0.9140176269053192,0.145703130920073,-0.4326195333376638,0.5941955011629241,-0.27312736306448887,-0.22324809192967368,-0.5257875056348934,-0.5679774620782383,0.7788764732882683,-0.45488048486022403,1.2327070645036293,0.015178345245924672,-0.6033978419105,-0.5938541703493507,0.9482077182151708,0.36989233695093865,0.19113759182638826,-1.0088817057551025,-0.4543199522865391,0.12180733775854156,-1.4137253122130182,-1.3575030989985162,-0.9681696436648577,1.3613051680726131,0.6795490100501528,0.2149464891776753,False,False,False,False,False,True,False,False,False,0.8660254037844386,0.5000000000000001,1.0,2.0,1.0,0.5674555287164603,-0.025293476370973456,0.5331220640158945
1991-02-01,-0.13114740692838422,-1.6236500020471096,-0.7529462271448464,-0.6098711399953033,-0.6976675781987591,-0.15243704073480754,-0.7531756237571069,-0.5948292695570262,-0.7440820102764227,-0.7206804844617525,-0.7555461512375933,-1.5548434947315735,-1.5409246306720956,-0.5943806820064248,1.7154072078833154,-0.8207148761152688,-0.816069241856439,-1.0663269717256327,-0.5850726766321152,1.6411886506078759,-0.4627330429242976,-1.0160671759658613,-0.7901795129679822,-1.0411681013425922,-1.0454895746323405,-0.8851564930002114,-0.7427793997203818,-0.7121262514219483,-0.7266444125128503,-0.6758882892808228,-0.41149169339717584,-0.6069279737585196,-0.46167190043188183,-0.5982637452483199,-0.5946425399174196,-0.6012615214273348,-0.6614370346118259,-1.0396981437283512,-1.2474134079804187,-1.7474889682906356,-1.0536014452013012,0.15140627632879408,-0.9664801944911703,-0.47314182109130315,1.574970760340089,-0.528568227451366,-0.8405053925847963,-1.1857216004643882,False,False,False,True,False,False,False,False,False,0.8660254037844386,0.5000000000000001,1.0,1.0,1.0,0.16429401250344622,-0.7351915342794539,0.09333397935846334
1991-02-01,0.8936033917515975,-1.7349231593283758,-1.2616627524484711,0.9099497368500493,0.06407182469907274,1.1970788348953254,-0.3087952589252844,0.9921102079406415,-0.02879304718550796,-0.734816533941364,-0.7209340815822214,-1.819858574232527,-1.6888688365646232,-0.8995627696438094,1.2547900296876309,-0.953941176540859,-1.3361556981778284,-1.5659729472250241,-1.0938730526660505,0.9410473844363644,-0.7702639626612501,0.496153240216826,0.8385819610280145,-0.39982746842306294,-0.792876768555894,-0.2663327747192652,-0.05045427723765449,-0.16154883868185463,-0.5538424177291829,-0.4956416328545272,-0.2506311303315752,-0.08219732918591266,2.1200468334466747,0.07168992620426547,-0.5975830870397287,-0.5760972161744286,0.70432214960502,0.18015543227255953,0.20368944045899695,-1.9416315316128598,-1.3131532776168857,-1.7727665441487523,-1.5270148657705658,-1.3567414524245043,-0.7802026110997752,1.3972914921355108,0.678083315348343,0.28051049913620435,False,False,False,False,False,False,False,False,True,0.8660254037844386,0.5000000000000001,2.0,1.0,0.0,0.7076282786979081,-0.41913792673819705,0.017064782270913355
1991-02-01,1.4003790599512604,-1.6427937710417362,-1.374405333731977,2.3046898642326417,2.3003272617614767,2.046791542632237,-0.2808468083069308,2.089253550408165,0.86743857850548,-0.7319893240454417,-0.6199822117540531,-1.6460604976555266,-1.38812094356412,-0.7639882773295786,1.4414101042259293,-0.891808731499328,-1.330478698126433,-1.5219997040567608,-1.1149432878997207,1.141820494777541,-0.9055189202094448,1.826907206457591,2.2897046089258426,1.6127418957691004,0.7035971672267394,1.7459702626018905,2.044946504002535,1.9881003031370679,1.1810896098988357,1.0720299447478594,2.5937361957653744,-0.05255067251780513,3.5759244465880102,0.9355712385385649,-0.59701239288905,-0.4929991217273315,1.4334774649881894,1.25505978495694,1.3197125036626842,-1.7317781745251353,-1.1942856085615312,-1.3623053763399686,-1.5501296975759011,-1.4634615782654778,-0.9098223133204895,2.406093044161317,1.7952191465156075,1.299081610632078,False,False,False,False,False,False,False,True,False,0.8660254037844386,0.5000000000000001,1.0,1.0,0.0,0.46457094757892925,0.12345184275713052,0.5544006495769341
1991-03-01,3.592673801389582,-1.148992600644053,-0.9465334886657935,2.362220445093735,2.8266036755364623,3.0284431868269457,1.3932653837324507,-0.2785609080804187,2.1170738420872364,-0.14392966569360074,0.917370548772051,-1.640046189770431,-1.6472932750546794,-1.3882104585889434,0.9476399956402043,-0.5427569806952937,-1.3720489888253609,-1.3316322055074876,-1.5222400959384093,-0.018853252596268202,-0.43670837629578313,2.300864860366277,1.831683039047154,2.2899087953584067,1.074898324195278,1.6048120889901687,2.303798365846505,2.050978523007457,1.9898160613873301,1.0179295959696164,2.2511877850658033,2.0284668605217666,-0.04961843847121269,3.5964370682479885,-0.3064502232411826,0.39486205871070645,2.1038501048601943,2.3429932813102226,1.8496188089784695,-1.6427979516532558,-1.7369955968544437,-1.6516021484360515,-1.3387364974026845,-1.6903874545814024,-1.0388419243272204,2.163601110765686,2.7352341123901174,1.8391658984694714,False,False,False,False,False,False,False,True,False,1.0,6.123233995736766e-17,1.0,1.0,0.0,0.9378620912036543,0.7821176353657477,1.1240083182484328
1991-03-01,1.4731755647755211,-0.4546450115042754,-0.5102288651621438,0.031073586376610205,0.3050279252267198,0.7962417726116022,1.7006983405343405,-0.6480071356460133,1.6703716437933052,-0.7432981636291309,0.22801349480255972,-0.6187897236021873,-0.6861958791105217,-0.4341677348962048,0.9794085574618969,0.06268746515605,-0.8975616619490512,-1.003848322057392,-1.1539690279412145,0.09325727982052025,-0.06759796369135995,-0.22544979536749166,-0.55332774483709,0.047613407839793176,-1.1572991399770975,-0.8036907733454706,0.003421856707369119,-0.05819276476990264,-0.23490305475730927,-0.5909694515127327,0.03237825799780254,1.3674433902673269,-0.5151204584551915,1.7786174807310173,-0.5994503977849263,-0.11333952891642636,1.129558525643232,0.8462704023451532,0.044881268629034535,-0.6515968317179434,-0.4359963185603657,1.082228532914777,-0.8845031747164327,-1.204904967758232,-0.6077917892356814,0.7134115494553526,0.6717128078497674,-0.06902083128614092,True,False,False,False,False,False,False,False,False,1.0,6.123233995736766e-17,1.0,0.0,1.0,0.8273428809984511,0.39759472785550093,0.5379479328365386
1991-03-01,2.8059115761735303,-1.0414632852831072,-0.6825508593190475,1.305163591245309,0.5245846528262484,1.8779297432255166,1.8935426498009809,-0.7095815069069458,0.21717588478646677,-0.45774996414097746,0.6289366349772848,-1.488859597646051,-1.536065149456648,-1.3158608689031335,0.9370504750329735,-0.3905864515241005,-1.1334318576328362,-1.0888632588493676,-1.3155685712116254,0.0928909055315763,-0.216781616054816,0.9235001717313102,-0.09990261338103348,0.5474330789093431,-0.48375514490317423,0.031867983422472726,-0.1589065988432041,-0.5223126251882113,-0.4572175755605853,-0.7351536007285917,-0.45803676484894573,1.962938306342717,-0.566207481954423,0.5101605232733766,-0.4665319533944561,0.13522201036363046,1.7836721276078935,0.9106017992103546,0.2451651142015298,-1.505806971287986,-1.542698035589261,-0.6797204631187717,-1.0653901724488866,-1.35521815927648,-0.3126392336803908,1.415818428292335,0.8159818417568561,0.07767213615693765,False,False,True,False,False,False,False,False,False,1.0,6.123233995736766e-17,2.0,1.0,0.0,1.6581240411070026,1.151120649417925,1.0315517183105427
1991-03-01,-0.11434821350740076,-0.8717939133065387,0.04010158851766933,-0.8248965123546519,-0.7454003401514195,-0.29900319441821993,-0.2417189774412357,-0.743167527594727,-0.13057329489804922,-0.6810995459188401,-0.4699965765807747,-1.5611662286620585,-1.776339498442687,-1.6003999268465818,1.4715425941032112,-0.4224235480528255,-0.858372048691031,-1.0507531147702063,-1.2477773795902511,1.1614215192360318,0.16882330356767983,-0.756125359145887,-0.8648040426530577,-0.5435740559942281,-1.0974906690452224,-1.0667521151386887,-0.7348687927352107,-0.7333476506282043,-0.7350123573076873,-0.774773607736916,-0.5655140831676327,-0.20680425705913863,-0.5978464525301492,0.06358786575218657,-0.580722683550282,-0.4732855169733425,-0.4913424841965411,-0.7677147696400307,-1.1404498283286226,-1.5587880526271891,-1.5127282076836917,0.9912938668175234,-0.6856081103449381,-0.8451389683866879,1.5633843838239208,-0.47713504260151934,-0.6179585863683562,-1.0994933583172077,False,False,False,False,False,False,True,False,False,1.0,6.123233995736766e-17,2.0,2.0,1.0,0.4965459541368265,-0.049738962826009335,0.02201147248149753
1991-03-01,-0.45873167863755865,-0.9804039253042782,0.05476729014804405,-0.9308454478464911,-0.7113514358712785,-0.46532768212772746,-0.13551486509149202,-0.7515640327666724,-0.594238867810737,-0.6273825578963163,0.8048813223920922,-1.62092377495628,-1.5560430166757118,-1.5410084726268864,0.9922274508285452,-0.6064311737527434,-0.7512415638501815,-0.8169620385922731,-1.066573356580686,0.9370172672579831,0.028436721613862275,-0.6111238670712269,-1.0148642382154378,-0.7892939483696857,-1.0047036954499764,-0.4937123056448022,-0.6992780618390959,-0.7435653613571426,-0.713764597797286,-0.6975758621227591,-0.37006458948439097,-0.15771046935562777,-0.6054509810026023,-0.45937016447545975,-0.5607028310854388,0.14062138364497007,-0.6014036638770195,-0.9908388549699704,-1.4858985319999842,-1.5395351889945577,-1.5642794111252964,-0.027608924844137864,-0.5551840157689002,-0.6891358289331735,1.5809255116173238,-0.5308313462512899,-0.8133545825544758,-1.3061877640507231,False,False,False,True,False,False,False,False,False,1.0,6.123233995736766e-17,1.0,1.0,2.0,0.15662426843595098,-0.6315784571492935,-0.8492632450309916
