latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
31.599297,-7.976074,460.0,0,GMT,GMT

time,precipitation_sum (mm),et0_fao_evapotranspiration (mm),temperature_2m_mean (°C),soil_moisture_0_to_7cm_mean (m³/m³),soil_moisture_0_to_100cm_mean (m³/m³)
1998-06-21,0.70,7.41,30.0,0.123,0.152
1998-06-22,2.00,6.75,30.5,0.122,0.152
1998-06-23,2.30,6.75,30.0,0.123,0.152
1998-06-24,0.00,7.11,26.9,0.128,0.152
1998-06-25,0.00,6.82,23.3,0.125,0.151
1998-06-26,0.00,6.12,22.2,0.123,0.151
1998-06-27,0.00,6.09,22.4,0.123,0.151
1998-06-28,0.00,6.35,22.6,0.122,0.151
1998-06-29,0.00,6.22,22.1,0.122,0.151
1998-06-30,0.00,5.92,21.8,0.122,0.151
1998-07-01,0.00,6.29,22.1,0.121,0.151
1998-07-02,0.00,6.74,23.0,0.121,0.151
1998-07-03,0.00,6.91,24.1,0.121,0.151
1998-07-04,0.00,6.96,24.8,0.121,0.151
1998-07-05,0.00,6.85,24.9,0.121,0.151
1998-07-06,0.00,7.04,25.0,0.121,0.150
1998-07-07,0.00,7.10,25.7,0.121,0.150
1998-07-08,0.00,7.09,25.1,0.120,0.150
1998-07-09,0.00,6.73,24.2,0.120,0.150
1998-07-10,0.00,6.37,23.6,0.120,0.150
1998-07-11,0.00,6.83,26.6,0.120,0.150
1998-07-12,1.00,6.89,28.9,0.120,0.150
1998-07-13,0.90,6.22,29.4,0.120,0.150
1998-07-14,0.00,6.99,29.3,0.120,0.150
1998-07-15,0.00,7.24,28.5,0.120,0.150
1998-07-16,0.00,6.93,29.3,0.120,0.150
1998-07-17,0.00,6.89,30.3,0.120,0.150
1998-07-18,0.00,7.18,31.3,0.120,0.150
1998-07-19,0.00,6.66,30.2,0.120,0.149
1998-07-20,0.00,7.16,28.2,0.120,0.149
1998-07-21,0.00,7.18,26.5,0.120,0.149
1998-07-22,0.00,7.29,28.5,0.120,0.149
1998-07-23,0.00,7.60,31.0,0.120,0.149
1998-07-24,0.00,7.70,30.0,0.120,0.149
1998-07-25,0.00,7.07,28.0,0.120,0.149
1998-07-26,0.00,5.76,26.1,0.120,0.149
1998-07-27,0.00,6.28,27.8,0.120,0.149
1998-07-28,2.50,6.64,30.2,0.120,0.149
1998-07-29,1.20,6.54,30.5,0.120,0.149
1998-07-30,0.90,6.71,30.0,0.125,0.149
1998-07-31,0.00,7.22,27.3,0.133,0.150
1998-08-01,0.00,6.59,23.1,0.128,0.149
1998-08-02,0.00,6.68,23.1,0.125,0.149
1998-08-03,0.00,6.43,28.5,0.123,0.149
1998-08-04,0.00,6.79,31.4,0.122,0.149
1998-08-05,0.00,7.90,32.5,0.121,0.149
1998-08-06,0.00,7.50,30.5,0.121,0.149
1998-08-07,0.00,7.04,28.9,0.121,0.149
1998-08-08,0.00,7.09,26.8,0.121,0.149
1998-08-09,0.00,6.57,27.8,0.120,0.149
1998-08-10,0.00,6.52,29.9,0.120,0.149
1998-08-11,0.00,6.35,29.5,0.120,0.149
1998-08-12,0.00,7.05,29.2,0.120,0.148
1998-08-13,0.00,7.22,28.7,0.120,0.148
1998-08-14,0.00,6.16,26.4,0.120,0.148
1998-08-15,0.00,5.82,24.9,0.120,0.148
1998-08-16,0.00,5.78,25.7,0.120,0.148
1998-08-17,0.00,5.53,25.4,0.120,0.148
1998-08-18,0.00,6.30,25.6,0.121,0.148
1998-08-19,0.00,6.21,26.0,0.120,0.148
1998-08-20,0.00,6.53,28.5,0.120,0.148
1998-08-21,0.00,6.92,28.6,0.120,0.148
1998-08-22,0.00,6.38,27.5,0.120,0.148
1998-08-23,0.00,6.13,28.1,0.120,0.148
1998-08-24,0.80,5.94,29.0,0.120,0.148
1998-08-25,1.60,5.60,28.1,0.120,0.148
1998-08-26,0.00,5.42,28.2,0.120,0.148
1998-08-27,0.00,6.69,29.1,0.120,0.148
1998-08-28,0.00,6.92,27.0,0.120,0.148
1998-08-29,0.00,6.35,24.5,0.120,0.148
1998-08-30,0.00,5.21,23.0,0.120,0.148
1998-08-31,0.00,5.33,23.5,0.121,0.148
1998-09-01,0.00,5.18,24.0,0.121,0.148
1998-09-02,0.00,5.68,26.0,0.120,0.148
1998-09-03,0.00,6.42,27.0,0.120,0.148
1998-09-04,0.00,6.18,26.0,0.120,0.148
1998-09-05,0.00,6.17,28.3,0.120,0.148
1998-09-06,1.10,6.18,29.6,0.120,0.148
1998-09-07,0.00,6.64,27.9,0.120,0.148
1998-09-08,0.00,6.29,26.6,0.120,0.148
1998-09-09,0.00,6.01,26.4,0.120,0.148
1998-09-10,0.00,5.38,24.8,0.120,0.148
1998-09-11,0.00,5.47,24.3,0.121,0.148
1998-09-12,0.00,6.04,23.8,0.121,0.148
1998-09-13,0.00,5.73,23.3,0.120,0.148
1998-09-14,0.00,5.87,24.9,0.120,0.148
1998-09-15,0.30,5.31,26.5,0.120,0.148
1998-09-16,0.10,4.69,25.6,0.121,0.148
1998-09-17,0.30,4.08,22.6,0.124,0.148
1998-09-18,3.60,2.23,20.8,0.161,0.150
1998-09-19,0.00,3.33,21.7,0.177,0.152
1998-09-20,0.00,3.66,21.0,0.170,0.151
1998-09-21,0.30,3.38,21.0,0.170,0.151
1998-09-22,1.50,3.56,21.1,0.187,0.152
1998-09-23,1.50,3.51,21.2,0.199,0.153
1998-09-24,0.00,4.50,21.2,0.188,0.153
1998-09-25,0.00,4.52,21.1,0.174,0.152
1998-09-26,0.00,4.16,20.9,0.163,0.151
1998-09-27,0.00,4.54,21.7,0.154,0.150
1998-09-28,0.00,4.99,22.0,0.146,0.150
1998-09-29,0.00,5.16,22.1,0.139,0.149
1998-09-30,0.00,4.94,22.4,0.134,0.149
1998-10-01,0.00,4.79,20.1,0.131,0.149
1998-10-02,0.00,4.87,19.6,0.128,0.149
1998-10-03,0.00,4.19,19.5,0.127,0.148
1998-10-04,0.70,3.39,19.5,0.127,0.148
1998-10-05,5.30,2.75,18.4,0.185,0.153
1998-10-06,2.30,3.07,16.5,0.268,0.159
1998-10-07,0.00,4.37,16.6,0.248,0.158
1998-10-08,0.00,4.52,16.5,0.223,0.157
1998-10-09,0.00,4.38,15.6,0.203,0.156
1998-10-10,0.00,4.66,17.1,0.187,0.155
1998-10-11,0.00,4.31,18.8,0.174,0.154
1998-10-12,0.00,3.93,19.4,0.162,0.153
1998-10-13,0.00,3.94,19.1,0.153,0.152
1998-10-14,0.00,3.98,19.7,0.145,0.151
1998-10-15,0.00,4.11,20.3,0.140,0.151
1998-10-16,0.00,3.69,20.7,0.134,0.150
1998-10-17,0.00,3.40,21.0,0.131,0.150
1998-10-18,0.70,3.91,21.7,0.128,0.150
1998-10-19,0.00,4.14,19.8,0.127,0.150
1998-10-20,0.00,4.61,18.9,0.126,0.150
1998-10-21,0.00,4.01,18.9,0.125,0.150
1998-10-22,0.00,3.85,20.1,0.124,0.149
1998-10-23,0.00,3.74,19.8,0.123,0.149
1998-10-24,0.00,4.44,19.2,0.123,0.149
1998-10-25,0.00,4.19,18.5,0.122,0.149
1998-10-26,0.00,4.12,18.0,0.122,0.149
1998-10-27,0.00,3.73,19.4,0.122,0.149
1998-10-28,0.00,3.87,19.7,0.122,0.149
1998-10-29,0.00,4.36,19.8,0.122,0.149
1998-10-30,0.00,4.18,19.4,0.122,0.149
1998-10-31,0.00,3.74,19.3,0.121,0.149
1998-11-01,0.00,4.16,17.9,0.121,0.149
1998-11-02,0.00,3.53,16.9,0.121,0.149
1998-11-03,0.00,3.15,17.8,0.121,0.149
1998-11-04,0.00,3.20,17.0,0.122,0.149
1998-11-05,0.00,3.03,17.5,0.122,0.149
1998-11-06,0.00,2.99,18.1,0.122,0.149
1998-11-07,0.00,2.78,18.8,0.121,0.149
1998-11-08,0.00,3.12,19.5,0.121,0.149
1998-11-09,0.00,2.70,18.9,0.121,0.149
1998-11-10,0.00,3.39,17.9,0.121,0.149
1998-11-11,0.00,3.72,16.8,0.121,0.149
1998-11-12,0.00,3.56,16.6,0.121,0.149
1998-11-13,0.00,2.98,16.4,0.121,0.149
1998-11-14,0.00,2.80,16.0,0.121,0.149
1998-11-15,0.00,2.92,15.4,0.121,0.149
1998-11-16,0.00,3.05,15.7,0.121,0.148
1998-11-17,0.00,2.71,15.6,0.121,0.148
1998-11-18,0.00,2.75,15.6,0.121,0.148
1998-11-19,0.00,3.23,14.0,0.121,0.148
1998-11-20,0.00,3.04,13.3,0.121,0.148
1998-11-21,0.00,2.90,12.7,0.121,0.148
1998-11-22,0.00,2.59,12.3,0.121,0.148
1998-11-23,0.00,2.79,12.8,0.121,0.148
1998-11-24,0.00,2.54,11.1,0.121,0.148
1998-11-25,0.00,3.08,12.0,0.121,0.148
1998-11-26,0.00,3.22,11.8,0.121,0.148
1998-11-27,0.00,2.72,12.1,0.121,0.148
1998-11-28,0.00,2.75,11.0,0.121,0.148
1998-11-29,0.00,2.94,11.5,0.121,0.148
1998-11-30,0.00,2.10,10.4,0.124,0.148
1998-12-01,0.00,1.97,8.9,0.125,0.149
1998-12-02,7.90,1.21,7.4,0.146,0.150
1998-12-03,0.90,1.82,7.4,0.179,0.152
1998-12-04,6.30,1.15,8.2,0.202,0.154
1998-12-05,0.00,2.02,7.4,0.232,0.157
1998-12-06,0.00,1.55,8.7,0.222,0.156
1998-12-07,0.00,2.19,8.9,0.213,0.156
1998-12-08,0.00,2.31,7.6,0.203,0.155
1998-12-09,0.00,2.17,8.6,0.195,0.155
1998-12-10,0.00,2.33,8.8,0.187,0.154
1998-12-11,0.00,2.51,9.2,0.180,0.154
1998-12-12,0.00,2.45,10.2,0.174,0.153
1998-12-13,0.00,2.49,11.8,0.168,0.153
1998-12-14,0.00,2.37,12.4,0.162,0.152
1998-12-15,0.00,2.28,12.7,0.157,0.152
1998-12-16,0.00,2.15,11.3,0.153,0.152
1998-12-17,0.00,1.90,12.0,0.150,0.152
1998-12-18,0.00,2.12,10.4,0.147,0.151
1998-12-19,0.00,2.05,10.5,0.144,0.151
1998-12-20,0.00,2.15,9.9,0.142,0.151
1998-12-21,0.00,2.33,9.8,0.140,0.151
1998-12-22,0.00,1.31,10.4,0.139,0.151
1998-12-23,0.00,1.74,10.4,0.138,0.150
1998-12-24,0.00,1.97,10.5,0.137,0.150
1998-12-25,0.00,2.08,10.3,0.136,0.150
1998-12-26,0.00,1.94,10.4,0.134,0.150
1998-12-27,0.00,1.93,10.5,0.133,0.150
1998-12-28,0.00,2.09,9.5,0.132,0.150
1998-12-29,2.50,2.40,10.4,0.131,0.150
1998-12-30,13.70,1.08,8.2,0.255,0.159
1998-12-31,5.70,1.16,6.7,0.317,0.165
1999-01-01,12.90,1.06,10.0,0.380,0.182
1999-01-02,0.00,2.08,9.9,0.326,0.184
1999-01-03,0.00,2.20,10.7,0.299,0.183
1999-01-04,0.00,2.25,10.5,0.282,0.182
1999-01-05,0.00,2.77,10.1,0.268,0.181
1999-01-06,0.00,3.39,9.9,0.254,0.179
1999-01-07,0.00,2.90,12.1,0.240,0.178
1999-01-08,0.00,2.06,11.2,0.232,0.177
1999-01-09,0.00,1.69,11.4,0.226,0.176
1999-01-10,5.40,1.28,8.5,0.289,0.181
1999-01-11,12.40,1.16,5.7,0.327,0.184
1999-01-12,0.10,1.63,6.6,0.363,0.194
1999-01-13,1.70,1.73,6.8,0.330,0.193
1999-01-14,9.50,1.29,7.3,0.362,0.198
1999-01-15,1.40,1.45,10.1,0.382,0.207
1999-01-16,0.00,2.09,9.1,0.348,0.206
1999-01-17,3.30,1.45,9.1,0.345,0.206
1999-01-18,1.10,1.94,7.7,0.375,0.211
1999-01-19,0.00,2.18,6.7,0.343,0.210
1999-01-20,0.00,2.22,7.2,0.326,0.209
1999-01-21,2.40,2.03,9.4,0.316,0.207
1999-01-22,8.40,1.42,8.2,0.363,0.211
1999-01-23,5.70,1.43,7.8,0.395,0.220
1999-01-24,0.00,1.94,7.2,0.377,0.223
1999-01-25,0.00,2.33,7.7,0.351,0.221
1999-01-26,0.00,2.34,8.3,0.334,0.220
1999-01-27,0.00,2.45,7.7,0.321,0.218
1999-01-28,0.00,2.45,9.0,0.310,0.216
1999-01-29,0.00,2.39,9.4,0.300,0.215
1999-01-30,0.00,2.45,9.5,0.291,0.214
1999-01-31,0.00,2.55,9.3,0.282,0.212
1999-02-01,0.00,2.48,8.6,0.274,0.211
1999-02-02,0.00,2.45,7.3,0.266,0.209
1999-02-03,0.00,2.28,6.5,0.259,0.208
1999-02-04,0.00,2.39,7.2,0.253,0.206
1999-02-05,0.00,2.69,7.5,0.246,0.205
1999-02-06,0.00,2.71,8.3,0.238,0.203
1999-02-07,0.00,2.01,8.7,0.233,0.202
1999-02-08,0.10,2.35,10.5,0.232,0.201
1999-02-09,0.00,2.52,8.6,0.227,0.200
1999-02-10,0.00,2.72,8.6,0.221,0.199
1999-02-11,0.00,2.70,9.4,0.214,0.198
1999-02-12,0.00,3.13,9.3,0.208,0.196
1999-02-13,0.00,2.85,8.1,0.202,0.195
1999-02-14,0.10,2.35,7.3,0.198,0.194
1999-02-15,0.00,2.56,6.8,0.195,0.193
1999-02-16,0.00,2.67,5.9,0.191,0.192
1999-02-17,0.00,3.02,6.5,0.186,0.191
1999-02-18,0.00,3.21,7.7,0.180,0.190
1999-02-19,0.00,3.09,9.0,0.175,0.189
1999-02-20,0.00,3.32,10.5,0.171,0.187
1999-02-21,0.00,3.57,11.3,0.166,0.186
1999-02-22,0.00,3.36,11.8,0.162,0.185
1999-02-23,0.00,3.37,12.2,0.159,0.184
1999-02-24,0.00,2.90,11.6,0.157,0.183
1999-02-25,11.10,1.55,9.7,0.198,0.186
1999-02-26,11.30,1.37,7.2,0.346,0.198
1999-02-27,10.40,1.34,7.3,0.379,0.208
1999-02-28,5.50,1.69,9.4,0.385,0.217
1999-03-01,0.00,2.84,9.9,0.357,0.219
1999-03-02,0.00,3.20,10.3,0.324,0.218
1999-03-03,0.00,2.98,9.7,0.305,0.216
1999-03-04,0.00,2.91,11.0,0.290,0.214
1999-03-05,0.60,2.37,11.5,0.289,0.213
1999-03-06,0.00,2.93,10.8,0.281,0.212
1999-03-07,0.00,3.36,11.7,0.267,0.210
1999-03-08,0.00,3.04,11.6,0.256,0.208
1999-03-09,0.00,2.91,12.1,0.246,0.206
1999-03-10,0.70,3.25,12.3,0.239,0.205
1999-03-11,0.00,3.16,12.0,0.231,0.203
1999-03-12,0.40,2.62,11.2,0.229,0.202
1999-03-13,8.30,2.07,10.6,0.275,0.205
1999-03-14,6.00,2.98,10.6,0.288,0.206
1999-03-15,17.20,1.76,10.0,0.368,0.216
1999-03-16,2.50,2.34,10.4,0.360,0.225
1999-03-17,0.00,2.83,10.7,0.350,0.226
1999-03-18,0.00,3.67,12.5,0.322,0.223
1999-03-19,1.20,2.69,13.2,0.304,0.221
1999-03-20,0.00,3.95,13.5,0.290,0.219
1999-03-21,0.00,4.31,14.8,0.271,0.216
1999-03-22,0.00,4.89,16.8,0.253,0.213
1999-03-23,1.10,4.07,15.3,0.241,0.210
1999-03-24,0.20,2.93,13.5,0.236,0.209
1999-03-25,0.90,2.87,13.2,0.233,0.207
1999-03-26,11.90,2.36,11.5,0.356,0.217
1999-03-27,0.00,3.69,11.8,0.354,0.223
1999-03-28,0.00,4.16,11.6,0.314,0.220
1999-03-29,0.00,4.19,13.9,0.289,0.217
1999-03-30,0.00,4.39,14.9,0.269,0.214
1999-03-31,0.40,4.07,15.2,0.253,0.212
1999-04-01,0.00,3.76,15.2,0.240,0.210
1999-04-02,0.00,4.67,16.7,0.227,0.207
1999-04-03,0.00,4.87,17.9,0.213,0.205
1999-04-04,0.00,5.21,18.5,0.198,0.202
1999-04-05,0.00,5.26,18.8,0.186,0.199
1999-04-06,0.00,5.10,18.9,0.174,0.196
1999-04-07,0.60,4.70,18.4,0.169,0.194
1999-04-08,0.00,4.63,18.6,0.168,0.193
1999-04-09,0.00,5.14,19.1,0.160,0.190
1999-04-10,0.00,4.85,18.3,0.153,0.189
1999-04-11,0.00,5.30,19.1,0.147,0.187
1999-04-12,0.00,5.87,19.4,0.142,0.185
1999-04-13,0.00,5.70,18.3,0.137,0.183
1999-04-14,0.00,4.94,15.8,0.134,0.182
1999-04-15,1.70,3.70,13.8,0.150,0.182
1999-04-16,0.00,5.29,14.0,0.156,0.182
1999-04-17,0.00,5.20,14.5,0.149,0.181
1999-04-18,0.00,4.84,15.6,0.144,0.180
1999-04-19,0.00,4.84,16.0,0.140,0.178
1999-04-20,0.00,5.22,18.5,0.136,0.177
1999-04-21,0.00,5.70,19.9,0.132,0.176
1999-04-22,0.00,5.90,19.6,0.129,0.175
1999-04-23,0.00,6.46,19.5,0.127,0.174
1999-04-24,0.00,6.61,19.7,0.126,0.173
1999-04-25,0.00,6.35,19.2,0.125,0.172
1999-04-26,0.00,5.74,16.8,0.124,0.171
1999-04-27,0.00,3.97,13.9,0.124,0.170
1999-04-28,0.00,4.15,14.0,0.128,0.171
1999-04-29,0.00,4.73,14.7,0.127,0.170
1999-04-30,0.00,4.79,15.8,0.126,0.169
1999-05-01,0.00,4.76,15.6,0.129,0.169
1999-05-02,1.00,3.93,13.9,0.131,0.169
1999-05-03,1.30,4.98,15.7,0.162,0.171
1999-05-04,0.00,5.70,18.1,0.157,0.170
1999-05-05,0.00,5.53,20.0,0.148,0.169
1999-05-06,0.00,6.01,21.1,0.140,0.168
1999-05-07,0.00,5.93,20.6,0.134,0.167
1999-05-08,0.00,5.92,20.5,0.130,0.166
1999-05-09,0.00,6.28,21.8,0.127,0.165
1999-05-10,0.00,6.52,23.9,0.125,0.165
1999-05-11,0.00,6.99,26.6,0.124,0.164
1999-05-12,0.00,6.80,25.2,0.123,0.163
1999-05-13,0.00,5.77,24.2,0.122,0.163
1999-05-14,0.00,6.30,25.5,0.122,0.162
1999-05-15,0.00,3.17,20.8,0.122,0.162
1999-05-16,0.30,3.98,16.7,0.130,0.163
1999-05-17,0.00,5.62,16.8,0.130,0.162
1999-05-18,0.00,5.58,16.6,0.128,0.162
1999-05-19,0.00,6.39,18.1,0.126,0.161
1999-05-20,0.00,7.36,20.2,0.124,0.161
1999-05-21,0.00,7.37,21.3,0.123,0.161
1999-05-22,0.00,7.25,22.9,0.122,0.160
1999-05-23,0.00,6.91,25.0,0.122,0.160
1999-05-24,0.00,6.81,26.1,0.121,0.159
1999-05-25,0.00,7.23,25.2,0.121,0.159
1999-05-26,0.00,6.38,22.7,0.121,0.159
1999-05-27,0.00,6.22,22.4,0.121,0.158
1999-05-28,0.00,5.22,22.2,0.121,0.158
1999-05-29,0.00,5.69,22.6,0.121,0.158
1999-05-30,0.00,3.91,21.6,0.121,0.158
1999-05-31,0.00,5.29,23.6,0.121,0.157
1999-06-01,0.00,5.61,22.0,0.121,0.157
1999-06-02,0.00,5.78,22.7,0.121,0.157
1999-06-03,0.00,5.04,23.5,0.122,0.157
1999-06-04,0.00,6.08,23.8,0.121,0.157
1999-06-05,0.00,6.49,22.9,0.121,0.156
1999-06-06,0.00,6.18,21.0,0.121,0.156
1999-06-07,0.00,6.15,19.8,0.121,0.156
1999-06-08,0.00,6.20,19.3,0.121,0.156
1999-06-09,0.00,6.51,20.6,0.121,0.156
1999-06-10,0.00,6.05,22.9,0.121,0.155
1999-06-11,0.00,6.48,23.8,0.120,0.155
1999-06-12,0.00,7.03,23.2,0.120,0.155
1999-06-13,0.00,6.57,21.9,0.120,0.155
1999-06-14,0.00,6.85,22.3,0.120,0.154
1999-06-15,0.00,6.83,23.2,0.120,0.154
1999-06-16,0.00,7.11,25.3,0.120,0.154
1999-06-17,0.00,7.12,26.2,0.120,0.154
1999-06-18,0.00,7.00,25.9,0.120,0.153
1999-06-19,0.00,6.91,25.6,0.120,0.153
1999-06-20,0.00,6.59,26.0,0.120,0.153
1999-06-21,0.00,6.61,26.6,0.120,0.153
1999-06-22,0.00,6.47,24.4,0.120,0.153
1999-06-23,0.00,6.34,23.6,0.120,0.153
1999-06-24,0.00,6.58,24.0,0.120,0.153
1999-06-25,0.00,6.24,23.6,0.120,0.153
1999-06-26,0.00,6.49,24.6,0.120,0.153
1999-06-27,0.00,6.30,24.8,0.120,0.152
1999-06-28,0.00,6.35,24.0,0.120,0.152
1999-06-29,0.00,6.74,25.6,0.120,0.152
1999-06-30,0.00,6.12,28.2,0.120,0.152
1999-07-01,1.20,7.13,30.0,0.120,0.152
1999-07-02,0.10,6.30,30.9,0.120,0.152
1999-07-03,0.00,6.89,31.1,0.120,0.151
1999-07-04,0.00,7.40,28.8,0.120,0.151
1999-07-05,0.00,7.17,25.7,0.120,0.151
1999-07-06,0.00,6.81,27.0,0.120,0.151
1999-07-07,0.80,6.08,28.8,0.120,0.151
1999-07-08,0.00,6.77,29.1,0.120,0.151
1999-07-09,0.00,6.47,29.5,0.120,0.151
1999-07-10,1.00,6.46,29.2,0.120,0.150
1999-07-11,0.00,7.38,29.1,0.120,0.150
1999-07-12,0.00,7.56,27.1,0.120,0.150
1999-07-13,0.00,6.79,23.0,0.120,0.150
1999-07-14,0.00,6.29,24.2,0.120,0.150
1999-07-15,0.00,6.91,26.9,0.120,0.150
1999-07-16,0.00,6.16,27.0,0.120,0.150
1999-07-17,0.00,6.44,26.2,0.120,0.150
1999-07-18,0.00,6.90,25.8,0.120,0.150
1999-07-19,0.00,7.13,24.9,0.120,0.150
1999-07-20,0.00,6.66,24.3,0.120,0.150
1999-07-21,0.00,6.19,24.0,0.120,0.149
1999-07-22,0.00,6.20,23.8,0.120,0.149
1999-07-23,0.00,6.20,24.1,0.120,0.149
1999-07-24,0.00,6.43,24.5,0.120,0.149
1999-07-25,0.00,6.19,23.8,0.120,0.149
1999-07-26,0.00,6.13,22.8,0.120,0.149
1999-07-27,0.00,6.66,23.3,0.120,0.149
1999-07-28,0.00,7.10,24.6,0.120,0.149
1999-07-29,0.00,6.85,25.7,0.120,0.149
1999-07-30,0.00,6.85,26.5,0.120,0.149
1999-07-31,0.00,7.13,26.8,0.120,0.149
1999-08-01,0.00,6.30,27.7,0.120,0.149
1999-08-02,0.00,6.45,25.9,0.120,0.149
1999-08-03,0.00,6.56,25.7,0.120,0.149
1999-08-04,0.00,6.60,25.5,0.120,0.149
1999-08-05,0.00,6.20,26.1,0.120,0.148
1999-08-06,0.00,6.17,26.6,0.120,0.148
1999-08-07,0.00,6.67,26.9,0.120,0.148
1999-08-08,0.00,6.14,25.0,0.120,0.148
1999-08-09,0.00,5.25,24.5,0.121,0.149
1999-08-10,0.00,6.65,25.6,0.122,0.149
1999-08-11,0.00,6.08,27.2,0.121,0.148
1999-08-12,0.00,6.59,26.5,0.121,0.148
1999-08-13,0.00,6.69,26.1,0.121,0.148
1999-08-14,0.00,6.40,26.7,0.120,0.148
1999-08-15,0.00,6.61,27.1,0.120,0.148
1999-08-16,0.00,6.04,26.3,0.120,0.148
1999-08-17,0.00,6.44,25.0,0.120,0.148
1999-08-18,0.00,5.72,23.4,0.121,0.148
1999-08-19,0.00,6.45,23.2,0.121,0.148
1999-08-20,0.00,6.25,25.2,0.120,0.148
1999-08-21,0.00,6.42,27.6,0.120,0.148
1999-08-22,0.00,5.86,28.3,0.120,0.148
1999-08-23,0.00,6.80,29.2,0.120,0.148
1999-08-24,0.00,6.09,28.5,0.120,0.148
1999-08-25,1.40,5.39,26.8,0.120,0.148
1999-08-26,0.00,5.28,26.8,0.122,0.148
1999-08-27,7.80,4.48,26.4,0.132,0.149
1999-08-28,0.90,5.41,27.4,0.149,0.150
1999-08-29,0.00,6.14,27.8,0.140,0.150
1999-08-30,0.00,5.81,26.8,0.133,0.149
1999-08-31,0.00,5.33,25.2,0.129,0.149
1999-09-01,0.00,5.08,24.1,0.126,0.149
1999-09-02,0.00,5.33,25.1,0.125,0.149
1999-09-03,0.00,4.37,23.5,0.125,0.149
1999-09-04,0.00,4.71,22.5,0.126,0.148
1999-09-05,0.00,4.81,21.5,0.126,0.148
1999-09-06,0.00,3.63,21.5,0.131,0.148
1999-09-07,0.00,5.16,22.5,0.131,0.148
1999-09-08,0.00,5.39,23.1,0.127,0.148
1999-09-09,0.00,5.13,24.3,0.125,0.148
1999-09-10,0.00,5.20,25.7,0.124,0.148
1999-09-11,0.00,5.51,26.3,0.123,0.148
1999-09-12,0.00,5.21,24.6,0.122,0.148
1999-09-13,0.10,4.43,22.7,0.125,0.148
1999-09-14,0.00,4.93,21.6,0.127,0.148
1999-09-15,0.00,5.19,22.9,0.125,0.148
1999-09-16,0.00,5.44,23.4,0.124,0.148
1999-09-17,0.10,3.64,21.4,0.123,0.148
1999-09-18,0.00,5.05,20.6,0.123,0.148
1999-09-19,0.00,4.67,20.3,0.122,0.148
1999-09-20,6.20,1.52,18.4,0.180,0.152
1999-09-21,0.00,4.19,20.0,0.201,0.153
1999-09-22,0.00,4.42,20.0,0.184,0.152
1999-09-23,0.00,4.32,20.7,0.171,0.151
1999-09-24,0.00,5.05,23.5,0.159,0.151
1999-09-25,0.30,4.66,22.9,0.152,0.150
1999-09-26,2.30,2.80,19.7,0.178,0.152
1999-09-27,0.00,4.31,20.0,0.178,0.152
1999-09-28,0.00,4.71,21.5,0.166,0.151
1999-09-29,0.00,4.58,22.2,0.156,0.150
1999-09-30,0.00,4.82,21.4,0.148,0.150
1999-10-01,0.00,4.12,20.4,0.142,0.149
1999-10-02,0.00,4.71,22.5,0.137,0.149
1999-10-03,0.00,4.75,23.5,0.132,0.149
1999-10-04,1.20,4.72,23.3,0.129,0.148
1999-10-05,0.00,4.42,22.0,0.127,0.148
1999-10-06,0.00,3.69,19.7,0.126,0.148
1999-10-07,0.00,2.81,19.3,0.127,0.148
1999-10-08,0.00,3.69,18.8,0.128,0.148
1999-10-09,0.20,3.86,19.4,0.128,0.148
1999-10-10,0.00,3.14,21.3,0.127,0.148
1999-10-11,23.80,0.94,17.3,0.218,0.155
1999-10-12,1.20,2.98,19.1,0.338,0.170
1999-10-13,6.60,3.10,19.8,0.296,0.170
1999-10-14,0.20,2.23,19.7,0.296,0.171
1999-10-15,0.10,2.37,19.3,0.275,0.170
1999-10-16,5.30,3.62,20.6,0.255,0.169
1999-10-17,0.00,2.63,18.1,0.243,0.168
1999-10-18,0.00,3.06,17.8,0.234,0.167
1999-10-19,0.00,2.59,16.9,0.221,0.166
1999-10-20,3.20,2.92,17.5,0.211,0.165
1999-10-21,0.00,2.13,18.7,0.207,0.165
1999-10-22,0.00,2.91,18.4,0.200,0.164
1999-10-23,0.00,2.70,18.1,0.193,0.164
1999-10-24,4.60,3.46,18.1,0.188,0.163
1999-10-25,4.90,2.07,15.9,0.255,0.167
1999-10-26,4.00,2.23,14.8,0.273,0.169
1999-10-27,0.00,2.24,17.0,0.287,0.171
1999-10-28,0.90,1.25,17.2,0.279,0.171
1999-10-29,0.00,2.72,17.8,0.276,0.172
1999-10-30,0.00,3.08,19.1,0.255,0.170
1999-10-31,0.00,3.26,19.1,0.236,0.169
1999-11-01,0.00,2.82,18.7,0.221,0.167
1999-11-02,0.00,2.90,17.0,0.210,0.166
1999-11-03,0.00,2.45,17.0,0.201,0.165
1999-11-04,0.00,3.25,17.8,0.192,0.164
1999-11-05,0.00,3.33,18.8,0.182,0.163
1999-11-06,0.00,3.20,18.6,0.172,0.162
1999-11-07,0.00,4.09,18.4,0.164,0.161
1999-11-08,0.00,3.47,16.6,0.157,0.160
1999-11-09,0.00,3.01,15.3,0.152,0.159
1999-11-10,0.00,3.16,16.0,0.148,0.158
1999-11-11,1.30,2.36,15.2,0.148,0.158
1999-11-12,1.40,1.47,13.1,0.207,0.162
1999-11-13,0.00,2.18,11.9,0.213,0.162
1999-11-14,3.00,1.90,11.5,0.214,0.162
