latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
30.333918,-9.60141,28.0,0,GMT,GMT

time,precipitation_sum (mm),et0_fao_evapotranspiration (mm),temperature_2m_mean (°C),soil_moisture_0_to_7cm_mean (m³/m³),soil_moisture_0_to_100cm_mean (m³/m³)
1990-09-09,0.00,4.10,21.3,0.047,0.161
1990-09-10,0.00,4.12,22.2,0.046,0.161
1990-09-11,0.10,5.06,25.2,0.045,0.161
1990-09-12,0.00,4.51,24.9,0.045,0.160
1990-09-13,0.00,4.57,25.2,0.045,0.160
1990-09-14,0.00,5.04,26.8,0.045,0.160
1990-09-15,0.00,5.28,27.3,0.045,0.160
1990-09-16,0.00,4.63,25.7,0.045,0.160
1990-09-17,0.00,4.20,23.5,0.045,0.160
1990-09-18,0.00,3.75,22.0,0.045,0.159
1990-09-19,0.00,3.98,22.0,0.046,0.159
1990-09-20,0.00,4.18,22.6,0.045,0.159
1990-09-21,0.00,4.88,26.6,0.045,0.159
1990-09-22,0.00,4.72,26.2,0.045,0.159
1990-09-23,0.00,3.56,25.2,0.045,0.159
1990-09-24,0.00,3.02,24.5,0.045,0.159
1990-09-25,0.00,3.82,22.2,0.045,0.158
1990-09-26,0.00,4.24,23.8,0.047,0.158
1990-09-27,0.00,5.40,27.9,0.046,0.158
1990-09-28,0.00,5.09,27.4,0.045,0.158
1990-09-29,0.00,4.38,25.4,0.045,0.158
1990-09-30,0.00,4.05,24.5,0.045,0.158
1990-10-01,0.00,3.98,23.9,0.045,0.158
1990-10-02,0.00,4.29,24.3,0.045,0.158
1990-10-03,0.00,4.16,23.3,0.045,0.157
1990-10-04,0.00,3.94,22.6,0.045,0.157
1990-10-05,0.00,3.70,21.9,0.045,0.157
1990-10-06,0.00,3.26,21.4,0.045,0.157
1990-10-07,0.00,3.77,21.4,0.045,0.157
1990-10-08,0.00,3.28,20.5,0.046,0.157
1990-10-09,0.00,2.92,19.7,0.046,0.157
1990-10-10,0.00,3.50,19.8,0.046,0.157
1990-10-11,0.00,2.94,19.7,0.046,0.157
1990-10-12,0.00,2.83,19.8,0.047,0.157
1990-10-13,0.00,2.96,22.3,0.046,0.157
1990-10-14,0.00,3.51,24.0,0.046,0.157
1990-10-15,0.20,2.25,21.5,0.048,0.157
1990-10-16,0.00,3.21,21.3,0.050,0.157
1990-10-17,0.00,3.48,20.7,0.047,0.157
1990-10-18,0.00,3.27,20.5,0.047,0.157
1990-10-19,0.00,3.00,20.9,0.046,0.156
1990-10-20,0.00,3.28,20.9,0.046,0.156
1990-10-21,0.60,3.13,20.1,0.047,0.156
1990-10-22,1.80,2.77,19.6,0.080,0.158
1990-10-23,0.00,3.02,19.3,0.072,0.158
1990-10-24,0.00,2.92,19.6,0.062,0.157
1990-10-25,0.00,3.00,19.6,0.056,0.157
1990-10-26,0.00,3.04,19.4,0.052,0.156
1990-10-27,0.00,2.32,18.7,0.050,0.156
1990-10-28,0.00,2.98,19.7,0.049,0.156
1990-10-29,0.00,2.70,20.1,0.048,0.156
